coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":0.0}","[[0.0,2]]",1,0.0,"{""volume[1]"":90.0}",1,0.0015079975128173828
"{""volume[1]"":0.0}","[[0.0,3]]",1,0.0,"{""volume[1]"":70.0}",1,0.001901865005493164
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.002274036407470703
"{""volume[1]"":0.0}","[[0.0,5]]",1,0.0,"{""volume[1]"":70.0}",2,0.003437042236328125
"{""volume[1]"":0.0}","[[0.0,6]]",1,0.0,"{""volume[1]"":50.0}",2,0.003779888153076172
"{""volume[1]"":-0.5}","[[5.0,7],[0.0,8]]",1,20.0,"{""volume[1]"":30.0}",2,0.00450897216796875
"{""volume[1]"":-1.2475}","[[0.0,8]]",1,44.9,"{""volume[1]"":10.0}",2,0.005239009857177734
"{""volume[1]"":-0.6175125}","[[14.875249999999998,9],[2.3306203493361974,10],[0.0,12]]",1,45.75087499999999,"{""volume[1]"":50.0}",2,0.0059740543365478516
"{""volume[1]"":-1.5}","[[2.3306203493361974,10],[0.0,12]]",1,66.83501259201572,"{""volume[1]"":0.0}",3,0.00795602798461914
"{""volume[1]"":-1.5}","[[18.561215808091973,11],[0.0,12]]",1,83.06560805077149,"{""volume[1]"":0.0}",3,0.008740901947021484
"{""volume[1]"":-1.5}","[[0.0,12]]",1,83.06560805077149,"{""volume[1]"":0.0}",3,0.009546041488647461
"{""volume[1]"":-1.5}","[[13.91557515244223,13],[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,96.98118320321372,"{""volume[1]"":22.261354391952228}",3,0.010318994522094727
"{""volume[1]"":-1.7425}","[[16.89434391949227,14],[13.91557515244223,15],[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,99.95995197026376,"{""volume[1]"":0.0}",3,0.011101961135864258
"{""volume[1]"":-1.5}","[[13.91557515244223,15],[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,96.98118320321372,"{""volume[1]"":20.0}",3,0.011878013610839844
"{""volume[1]"":-1.0481686875}","[[14.707457087129477,16],[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,84.92578536013188,"{""volume[1]"":50.0}",3,0.012644052505493164
"{""volume[1]"":-0.7424999999999999}","[[15.540516861130104,17],[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,68.39247598513188,"{""volume[1]"":56.8143544274571}",4,0.014946937561035156
"{""volume[1]"":-1.3625375}","[[1.8280132825306574,18],[0.8755197547575856,29],[0.0,31]]",1,97.15558271454958,"{""volume[1]"":30.0}",4,0.01573801040649414
"{""volume[1]"":-1.0419935625}","[[13.485411329035749,19],[13.485411329035742,20],[11.62343260393638,21],[7.221784037787606,22],[2.669045033059028,23],[0.8755197547575856,29],[0.0,31]]",1,98.01948778163697,"{""volume[1]"":60.0}",4,0.01653599739074707
"{""volume[1]"":-1.0419935625}","[[13.485411329035742,20],[11.62343260393638,21],[7.221784037787606,22],[2.669045033059028,23],[0.8755197547575856,29],[0.0,31]]",1,98.01948778163697,"{""volume[1]"":40.0}",4,0.017340898513793945
"{""volume[1]"":-0.5157868134375}","[[11.62343260393638,21],[7.221784037787606,22],[2.669045033059028,23],[0.8755197547575856,29],[0.0,31]]",1,62.3179722471626,"{""volume[1]"":70.0}",4,0.017734050750732422
"{""volume[1]"":-0.36753749999999996}","[[7.221784037787606,22],[2.669045033059028,23],[0.8755197547575856,29],[0.0,31]]",1,47.650909037787606,"{""volume[1]"":110.0}",4,0.01826000213623047
"{""volume[1]"":-0.5157868134375}","[[2.669045033059028,23],[0.8755197547575856,29],[0.0,31]]",1,65.41846775633043,"{""volume[1]"":90.0}",4,0.019037961959838867
"{""volume[1]"":-0.7711012860890625}","[[13.005312549778388,24],[11.820919430628116,25],[6.252814199818438,26],[0.8755197547575856,29],[0.0,31]]",1,93.62674835865917,"{""volume[1]"":70.0}",4,0.01981186866760254
"{""volume[1]"":-0.7711012860890625}","[[11.820919430628116,25],[6.252814199818438,26],[0.8755197547575856,29],[0.0,31]]",1,93.62674835865917,"{""volume[1]"":50.0}",4,0.020578861236572266
"{""volume[1]"":-1.5157868134374999}","[[6.252814199818438,26],[0.8755197547575856,29],[0.0,31]]",1,120.30017440784896,"{""volume[1]"":0.0}",5,0.023198843002319336
"{""volume[1]"":-1.7503144726515625}","[[9.153290529675125,27],[0.8755197547575856,29],[0.0,31]]",1,130.39745242640333,"{""volume[1]"":0.0}",5,0.023990869522094727
"{""volume[1]"":-1.2481008005766094}","[[15.449131846388717,28],[0.8755197547575856,29],[0.0,31]]",1,126.62422473410061,"{""volume[1]"":30.0}",5,0.024766921997070312
"{""volume[1]"":-1.6178098962854217}","[[0.8755197547575856,29],[0.0,31]]",1,136.5132342297352,"{""volume[1]"":0.0}",5,0.025574922561645508
