coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.0010309219360351562
"{""volume[1]"":-1.4975}","[[0.0,3]]",1,59.875,"{""volume[1]"":10.0}",1,0.0014297962188720703
"{""volume[1]"":-0.74500625}","[[0.0,4]]",1,57.138,"{""volume[1]"":50.0}",1,0.0017688274383544922
"{""volume[1]"":-1.370640609375}","[[9.740537870246738,5],[7.054770284181785,7],[1.2106958654082853,9],[0.0,10]]",1,85.8011553125,"{""volume[1]"":0.0}",2,0.002550840377807617
"{""volume[1]"":-1.6818937031640626}","[[14.21661885525874,6],[7.054770284181785,7],[1.2106958654082853,9],[0.0,10]]",1,95.22350326012013,"{""volume[1]"":0.0}",2,0.0029180049896240234
"{""volume[1]"":-1.2073827266991213}","[[7.054770284181785,7],[1.2106958654082853,9],[0.0,10]]",1,91.41653132364218,"{""volume[1]"":30.0}",2,0.0032799243927001953
"{""volume[1]"":-0.6006729065328128}","[[17.955497355819027,8],[1.2106958654082853,9],[0.0,10]]",1,64.99016331311593,"{""volume[1]"":70.0}",2,0.00368499755859375
"{""volume[1]"":-0.8995076775328872}","[[1.2106958654082853,9],[0.0,10]]",1,82.41321420686964,"{""volume[1]"":50.0}",2,0.0040760040283203125
"{""volume[1]"":-0.8995076775328872}","[[0.0,10]]",1,93.6511799716888,"{""volume[1]"":50.0}",3,0.005040884017944336
"{""volume[1]"":-0.4475050695726114}","[[0.0,11]]",1,64.49166481881964,"{""volume[1]"":90.0}",3,0.0054209232330322266
"{""volume[1]"":-0.6701388416849856}","[[7.614566898316454,12],[5.922878696883188,15],[4.32700322969132,23],[1.6936480986799718,30]]",1,90.42994452525495,"{""volume[1]"":70.0}",3,0.005787849426269531
"{""volume[1]"":-0.7808991433108917}","[[8.612709496210133,13],[8.507149487701632,14],[5.922878696883188,15],[4.32700322969132,23],[1.6936480986799718,30]]",1,98.17337554386926,"{""volume[1]"":50.0}",3,0.006145000457763672
