coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-0.5}","[[0.0,2]]",1,20.0,"{""volume[1]"":30.0}",1,0.0014538764953613281
"{""volume[1]"":-0.2475}","[[0.0,3]]",1,19.8,"{""volume[1]"":70.0}",1,0.002162933349609375
"{""volume[1]"":-0.245025}","[[2.3759999999999994,4],[0.0,5]]",1,22.05225,"{""volume[1]"":50.0}",1,0.0028460025787353516
"{""volume[1]"":-1.1225125}","[[0.0,5]]",1,52.25075,"{""volume[1]"":10.0}",2,0.004419803619384766
"{""volume[1]"":-0.6769310625}","[[0.0,6]]",1,56.023548125,"{""volume[1]"":50.0}",2,0.00512385368347168
"{""volume[1]"":-0.3350808759375}","[[0.0,7]]",1,41.134891359375004,"{""volume[1]"":90.0}",2,0.005775928497314453
"{""volume[1]"":-0.5009459095265625}","[[5.433918199874995,8],[5.403653443599039,9],[4.817476564381064,12],[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,58.179361910484374,"{""volume[1]"":70.0}",2,0.006451845169067383
"{""volume[1]"":-0.5009459095265625}","[[5.403653443599039,9],[4.817476564381064,12],[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,58.179361910484374,"{""volume[1]"":50.0}",2,0.007119894027709961
"{""volume[1]"":-0.5830491011531485}","[[5.418634497955637,10],[4.817476564381064,12],[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,62.299502546170274,"{""volume[1]"":50.0}",3,0.00884699821472168
"{""volume[1]"":-0.7886093050708085}","[[7.0783514162778225,11],[4.817476564381064,12],[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,70.53987326631632,"{""volume[1]"":30.0}",3,0.009540796279907227
"{""volume[1]"":-0.5562266395991127}","[[4.817476564381064,12],[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,64.07238810728043,"{""volume[1]"":70.0}",3,0.010226011276245117
"{""volume[1]"":-0.665693792611611}","[[1.3481611873057568,13],[1.123190224593325,16],[0.0,18]]",1,71.97158808956394,"{""volume[1]"":50.0}",3,0.010931968688964844
"{""volume[1]"":-0.8295184273427474}","[[7.788658142188368,14],[7.3167776081369595,15],[1.123190224593325,16],[0.0,18]]",1,83.32682408638064,"{""volume[1]"":30.0}",3,0.011636972427368164
"{""volume[1]"":-0.6048506139443082}","[[7.3167776081369595,15],[1.123190224593325,16],[0.0,18]]",1,73.68118200368394,"{""volume[1]"":70.0}",3,0.01203298568725586
"{""volume[1]"":-0.7100126754370926}","[[1.123190224593325,16],[0.0,18]]",1,80.91179696586413,"{""volume[1]"":50.0}",3,0.012761831283569336
"{""volume[1]"":-1.41061162153466}","[[25.965731230688917,17],[0.0,18]]",1,108.16936509247623,"{""volume[1]"":0.0}",4,0.014837026596069336
"{""volume[1]"":-1.41061162153466}","[[0.0,18]]",1,108.16936509247623,"{""volume[1]"":0.0}",4,0.01553797721862793
"{""volume[1]"":-1.351456274341361}","[[11.429957619332917,19],[5.989201046035571,21],[0.0,23]]",1,121.56604973205125,"{""volume[1]"":20.0}",4,0.016304969787597656
"{""volume[1]"":-1.6689708557989738}","[[14.194801378513588,20],[5.989201046035571,21],[0.0,23]]",1,128.96560551762195,"{""volume[1]"":0.0}",4,0.01705789566040039
"{""volume[1]"":-1.6689708557989738}","[[5.989201046035571,21],[0.0,23]]",1,131.259787970685,"{""volume[1]"":0.0}",4,0.01782083511352539
"{""volume[1]"":-1.826140573620492}","[[13.96307692213874,22],[0.0,23]]",1,139.23366384678818,"{""volume[1]"":0.0}",4,0.018564939498901367
"{""volume[1]"":-1.4039395839421436}","[[0.0,23]]",1,132.20610386541753,"{""volume[1]"":30.0}",4,0.01932501792907715
"{""volume[1]"":-0.9943511479537936}","[[11.308322504650622,24],[6.532079701580298,26],[1.2465910508192726,36]]",1,121.7746882486974,"{""volume[1]"":70.0}",4,0.020097017288208008
"{""volume[1]"":-1.1871539122884889}","[[11.308322504650633,25],[6.532079701580298,26],[1.2465910508192726,36]]",1,136.12729891348312,"{""volume[1]"":50.0}",4,0.0208590030670166
"{""volume[1]"":-0.29940105390243255}","[[6.532079701580298,26],[1.2465910508192726,36]]",1,48.448227247920855,"{""volume[1]"":140.0}",5,0.023005008697509766
"{""volume[1]"":-0.49220381823712783}","[[11.680764693804093,27],[10.82319920966708,30],[10.597528192132998,31],[1.2465910508192726,36]]",1,76.73324396030807,"{""volume[1]"":120.0}",5,0.023775815963745117
"{""volume[1]"":-0.7358447082645061}","[[14.595205866538961,28],[12.182946902952658,29],[10.82319920966708,30],[10.597528192132998,31],[1.2465910508192726,36]]",1,104.56329170918045,"{""volume[1]"":100.0}",5,0.024533987045288086
"{""volume[1]"":-0.9518843171737325}","[[12.182946902952658,29],[10.82319920966708,30],[10.597528192132998,31],[1.2465910508192726,36]]",1,124.02820898766487,"{""volume[1]"":80.0}",5,0.024960994720458984
"{""volume[1]"":-1.0588239235837995}","[[10.82319920966708,30],[10.597528192132998,31],[1.2465910508192726,36]]",1,132.71861909928853,"{""volume[1]"":60.0}",5,0.02570486068725586
