coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[2.238822640376153,2],[0.0,4]]",1,35.0,"{""volume[1]"":0.0}",1,4.392492055892944
"{""volume[1]"":-1.4975}","[[19.91119411320188,3],[0.0,4]]",1,57.647371472825725,"{""volume[1]"":10.0}",1,4.8612189292907715
"{""volume[1]"":-0.4975}","[[0.0,4]]",1,36.19868573641286,"{""volume[1]"":50.0}",1,4.974377870559692
"{""volume[1]"":-1.5}","[[7.076441380447749,5],[0.0,6]]",1,77.1040725557546,"{""volume[1]"":0.0}",2,5.127186059951782
"{""volume[1]"":-1.24750625}","[[0.0,6]]",1,82.89746766358056,"{""volume[1]"":21.448685736412866}",2,5.127655029296875
"{""volume[1]"":-1.6206343593749999}","[[15.024439681935226,7],[0.0,8]]",1,103.86394954401266,"{""volume[1]"":0.0}",2,5.1280598640441895
"{""volume[1]"":-1.6206343593749999}","[[0.0,8]]",1,106.82011553776485,"{""volume[1]"":20.0}",2,5.128437042236328
"{""volume[1]"":-1.0537718437890624}","[[10.538347099937994,9],[0.0,10]]",1,95.38969644757529,"{""volume[1]"":50.0}",2,5.128849983215332
"{""volume[1]"":-0.5242514922850585}","[[0.0,10]]",1,62.94109106900131,"{""volume[1]"":80.5215567750758}",3,5.129906892776489
"{""volume[1]"":-0.7850666096968751}","[[13.831866708304723,11],[0.0,12]]",1,94.28080920981228,"{""volume[1]"":60.0}",3,5.130321025848389
"{""volume[1]"":-0.7608151174118166}","[[0.0,12]]",1,92.2048144183938,"{""volume[1]"":90.0}",3,5.130712032318115
"{""volume[1]"":-0.7690761592365741}","[[7.6678351921615615,13],[0.0,14]]",1,100.82931286975275,"{""volume[1]"":70.0}",3,5.131087064743042
"{""volume[1]"":-0.7690761592365741}","[[0.0,14]]",1,100.82931286975275,"{""volume[1]"":100.0}",3,5.131453037261963
"{""volume[1]"":-0.7652307784403912}","[[7.345206756707455,15],[0.8042831350534085,16]]",1,107.17319095475447,"{""volume[1]"":80.0}",3,5.131809949874878
"{""volume[1]"":-0.7633177014942902}","[[0.8042831350534085,16]]",1,107.11342233919198,"{""volume[1]"":50.0}",3,5.132175922393799
"{""volume[1]"":-0.7595011129868188}","[[7.289393466323936,17],[7.289003616298501,22],[5.034538962481952,60]]",1,109.13832739488227,"{""volume[1]"":90.0}",4,5.133237838745117
"{""volume[1]"":-0.37785180371094235}","[[7.331020801945352,18],[7.289003616298501,22],[5.034538962481952,60]]",1,63.25406094924828,"{""volume[1]"":130.0}",4,5.13363790512085
"{""volume[1]"":-0.5658330760571362}","[[7.568484255491143,19],[7.347063579112273,21],[7.289003616298501,22],[5.034538962481952,60]]",1,89.8208311094424,"{""volume[1]"":110.0}",4,5.134022951126099
"{""volume[1]"":-0.6612525118318346}","[[8.233037673299705,20],[7.347063579112273,21],[7.289003616298501,22],[5.034538962481952,60]]",1,101.23959749790946,"{""volume[1]"":90.0}",4,5.134387969970703
"{""volume[1]"":-0.758554115985037}","[[7.347063579112273,21],[7.289003616298501,22],[5.034538962481952,60]]",1,109.12970771754587,"{""volume[1]"":70.0}",4,5.1346049308776855
"{""volume[1]"":-0.758554115985037}","[[7.289003616298501,22],[5.034538962481952,60]]",1,109.12970771754587,"{""volume[1]"":50.0}",4,5.134799003601074
"{""volume[1]"":-0.708723681129747}","[[7.3104367532525885,23],[5.034538962481952,60]]",1,106.1100520082119,"{""volume[1]"":90.0}",4,5.135166883468628
"{""volume[1]"":-0.7332923436361438}","[[7.598485494001153,24],[7.540291640605503,25],[7.310436753252603,26],[5.034538962481952,60]]",1,108.11790712440823,"{""volume[1]"":70.0}",4,5.135552883148193
"{""volume[1]"":-0.7455152532330762}","[[7.540291640605503,25],[7.310436753252603,26],[5.034538962481952,60]]",1,108.72905260425483,"{""volume[1]"":50.0}",4,5.135952949523926
"{""volume[1]"":-1.3797505564934094}","[[7.310436753252603,26],[5.034538962481952,60]]",1,128.97804002138824,"{""volume[1]"":20.0}",5,5.1372480392456055
"{""volume[1]"":-1.0512388428144526}","[[7.351255067268205,27],[5.034538962481952,60]]",1,128.95269467721948,"{""volume[1]"":60.0}",5,5.137670993804932
"{""volume[1]"":-1.02299132430019}","[[8.439941233275505,28],[8.344330965637052,31],[5.034538962481952,60]]",1,130.1543474433432,"{""volume[1]"":40.0}",5,5.138097047805786
"{""volume[1]"":-1.5089381838393445}","[[9.980923717314589,29],[8.344330965637052,31],[5.034538962481952,60]]",1,145.81251596902462,"{""volume[1]"":20.0}",5,5.138526916503906
"{""volume[1]"":-1.5089381838393445}","[[10.116543360365057,30],[8.344330965637052,31],[5.034538962481952,60]]",1,152.83581602474166,"{""volume[1]"":0.0}",5,5.138952016830444
"{""volume[1]"":-1.2596349302994185}","[[8.344330965637052,31],[5.034538962481952,60]]",1,148.7833394238455,"{""volume[1]"":30.0}",5,5.139358997344971
"{""volume[1]"":-0.9792584091860098}","[[13.16668046741772,32],[11.732292802694715,33],[9.254477868309833,35],[5.034538962481952,60]]",1,135.7442933099664,"{""volume[1]"":70.0}",5,5.139781951904297
"{""volume[1]"":-1.1138494363940006}","[[11.732292802694715,33],[9.254477868309833,35],[5.034538962481952,60]]",1,144.88202656563226,"{""volume[1]"":50.0}",5,5.140008926391602
"{""volume[1]"":-1.304836841066089}","[[12.202967443566749,34],[9.254477868309833,35],[5.034538962481952,60]]",1,153.9980332247753,"{""volume[1]"":30.0}",5,5.140472888946533
"{""volume[1]"":-1.1138494363940006}","[[9.254477868309833,35],[5.034538962481952,60]]",1,145.59563442883197,"{""volume[1]"":70.0}",5,5.140913963317871
"{""volume[1]"":-1.1491563284303794}","[[12.219895707647552,36],[11.709147542775305,37],[11.449618707471174,38],[9.694676807224482,39],[5.034538962481952,60]]",1,150.3263968699886,"{""volume[1]"":50.0}",5,5.1413469314575195
"{""volume[1]"":-0.7686830139084652}","[[11.709147542775305,37],[11.449618707471174,38],[9.694676807224482,39],[5.034538962481952,60]]",1,117.82029790128392,"{""volume[1]"":113.1946350601944}",6,5.142820835113525
"{""volume[1]"":-0.9006783980304514}","[[11.449618707471174,38],[9.694676807224482,39],[5.034538962481952,60]]",1,131.2490250106743,"{""volume[1]"":93.1946350601944}",6,5.143247842788696
"{""volume[1]"":-0.6360687753663434}","[[9.694676807224482,39],[5.034538962481952,60]]",1,101.58152263805579,"{""volume[1]"":133.1946350601944}",6,5.143476963043213
"{""volume[1]"":-0.8164442157447558}","[[10.286686094007962,40],[9.894582873952945,44],[5.034538962481952,60]]",1,123.81861899996258,"{""volume[1]"":113.1946350601944}",6,5.143909931182861
"{""volume[1]"":-0.9541250728135751}","[[10.86421217286967,41],[9.894582873952945,44],[5.034538962481952,60]]",1,138.2343667441415,"{""volume[1]"":93.1946350601944}",6,5.144335985183716
"{""volume[1]"":-0.6626584960709474}","[[10.983104753170597,42],[9.894582873952945,44],[5.034538962481952,60]]",1,106.41155872960411,"{""volume[1]"":133.1946350601944}",6,5.144769906997681
"{""volume[1]"":-0.7561791790631789}","[[11.047859152561749,43],[9.894582873952945,44],[5.034538962481952,60]]",1,117.75811322445604,"{""volume[1]"":113.1946350601944}",6,5.145181894302368
"{""volume[1]"":-0.406180997333016}","[[9.894582873952945,44],[5.034538962481952,60]]",1,70.19952068538589,"{""volume[1]"":153.1946350601944}",6,5.1456170082092285
"{""volume[1]"":-0.676752269897929}","[[10.376973450164016,45],[10.014627672876797,52],[5.034538962481952,60]]",1,108.7711643673209,"{""volume[1]"":133.1946350601944}",6,5.146040916442871
"{""volume[1]"":-0.8043498255200499}","[[10.918513085074814,46],[10.48046798083925,47],[10.014627672876797,52],[5.034538962481952,60]]",1,124.23470218187707,"{""volume[1]"":113.1946350601944}",6,5.1464550495147705
