coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[35.0,2],[25.0,3],[0.0,4]]",1,35.0,"{""volume[1]"":0.0}",1,0.0015158653259277344
"{""volume[1]"":-1.0}","[[25.0,3],[0.0,4]]",1,35.0,"{""volume[1]"":10.0}",1,0.0022258758544921875
"{""volume[1]"":0.0}","[[0.0,4]]",1,0.0,"{""volume[1]"":50.0}",1,0.002569913864135742
"{""volume[1]"":-0.495}","[[2.475,5],[0.0,6]]",1,37.125,"{""volume[1]"":70.0}",2,0.00385284423828125
"{""volume[1]"":-0.49005}","[[0.0,6]]",1,39.20399999999999,"{""volume[1]"":50.0}",2,0.004511833190917969
"{""volume[1]"":-0.24257474999999998}","[[7.277242499999998,7],[7.228237500000002,8],[4.704479999999997,9],[0.7170846475771722,11]]",1,29.10897,"{""volume[1]"":90.0}",2,0.005211830139160156
"{""volume[1]"":-0.24257474999999998}","[[7.228237500000002,8],[4.704479999999997,9],[0.7170846475771722,11]]",1,29.108969999999996,"{""volume[1]"":70.0}",2,0.0059549808502197266
"{""volume[1]"":-0.48514949999999996}","[[4.704479999999997,9],[0.7170846475771722,11]]",1,43.66345499999999,"{""volume[1]"":50.0}",2,0.006624937057495117
"{""volume[1]"":-1.24257475}","[[6.315048123165102,10],[0.7170846475771722,11]]",1,68.960465,"{""volume[1]"":0.0}",3,0.008464813232421875
"{""volume[1]"":-1.24257475}","[[0.7170846475771722,11]]",1,80.56396635403327,"{""volume[1]"":20.0}",3,0.009227991104125977
"{""volume[1]"":-1.61507450125}","[[2.0416464724411485,12],[0.8457881119493006,18]]",1,100.59617785189155,"{""volume[1]"":0.0}",3,0.009975910186767578
"{""volume[1]"":-1.7994618781187501}","[[12.594084015817998,13],[6.66642340463398,15],[0.8457881119493006,18]]",1,113.5851297220934,"{""volume[1]"":0.0}",3,0.010710000991821289
"{""volume[1]"":-1.1308826321687813}","[[13.651970987026814,14],[6.66642340463398,15],[0.8457881119493006,18]]",1,98.16804978911905,"{""volume[1]"":30.0}",3,0.011492013931274414
"{""volume[1]"":-0.6798614041735467}","[[6.66642340463398,15],[0.8457881119493006,18]]",1,75.28155931919136,"{""volume[1]"":70.0}",3,0.012240886688232422
"{""volume[1]"":-1.227265024734687}","[[11.310707606779317,16],[8.698631770669683,17],[0.8457881119493006,18]]",1,111.88063289359366,"{""volume[1]"":50.0}",3,0.012988805770874023
"{""volume[1]"":-0.3365313950659056}","[[8.698631770669683,17],[0.8457881119493006,18]]",1,47.42574808034213,"{""volume[1]"":110.0}",4,0.014793872833251953
"{""volume[1]"":-0.12007450125}","[[0.8457881119493006,18]]",1,18.856963299449298,"{""volume[1]"":150.0}",4,0.015172004699707031
"{""volume[1]"":-0.1665830405576233}","[[5.233727924343256,19],[0.8602831684872948,20]]",1,29.720401806659385,"{""volume[1]"":130.0}",4,0.015681982040405273
"{""volume[1]"":-0.5031144356235289}","[[0.8602831684872948,20]]",1,70.03238192342302,"{""volume[1]"":110.0}",4,0.01643991470336914
"{""volume[1]"":-0.7490416456336468}","[[6.701761205542141,21],[2.3973013126058147,31]]",1,98.00730886138848,"{""volume[1]"":90.0}",4,0.017192840576171875
"{""volume[1]"":-0.8565378328773168}","[[7.848142608706773,22],[2.3973013126058147,31]]",1,107.4464897552443,"{""volume[1]"":70.0}",4,0.01793384552001953
"{""volume[1]"":-1.0314824145179418}","[[10.37143013620021,23],[2.3973013126058147,31]]",1,119.00859107627468,"{""volume[1]"":50.0}",4,0.018658876419067383
"{""volume[1]"":-1.5105837951863812}","[[11.182372932838028,24],[11.182372932838021,27],[2.3973013126058147,31]]",1,134.26385490676677,"{""volume[1]"":20.0}",4,0.019475936889648438
"{""volume[1]"":-1.1717252058915304}","[[13.529659718909215,25],[11.182372932838021,27],[2.3973013126058147,31]]",1,129.1789602276631,"{""volume[1]"":50.0}",4,0.020265817642211914
"{""volume[1]"":-1.5}","[[16.301732412911406,26],[11.182372932838021,27],[2.3973013126058147,31]]",1,139.15389819475882,"{""volume[1]"":21.666726164201393}",5,0.022800922393798828
"{""volume[1]"":-1.1717252058915304}","[[11.182372932838021,27],[2.3973013126058147,31]]",1,129.1789602276631,"{""volume[1]"":51.66672616420139}",5,0.023564815521240234
"{""volume[1]"":-1.2425}","[[13.71962857345629,28],[13.707223495719973,29],[2.3973013126058147,31]]",1,134.3591924020033,"{""volume[1]"":30.0}",5,0.02437281608581543
"{""volume[1]"":-1.6150375000000001}","[[13.707223495719973,29],[2.3973013126058147,31]]",1,144.61136409978155,"{""volume[1]"":0.0}",5,0.025157928466796875
"{""volume[1]"":-1.2994435625}","[[15.158868090079665,30],[2.3973013126058147,31]]",1,137.51914387136299,"{""volume[1]"":30.0}",5,0.025954008102416992
"{""volume[1]"":-1.6432245634375}","[[2.3973013126058147,31]]",1,146.0691492076207,"{""volume[1]"":0.0}",5,0.026741981506347656
"{""volume[1]"":-1.6432245634375}","[[12.141025513725097,32],[5.5010372057189585,33],[3.0568786002770345,40],[2.4777220839539753,50]]",1,158.70613987149218,"{""volume[1]"":0.0}",5,0.027556896209716797
"{""volume[1]"":-1.6432245634375}","[[5.5010372057189585,33],[3.0568786002770345,40],[2.4777220839539753,50]]",1,160.1383067705545,"{""volume[1]"":10.0}",5,0.028363943099975586
"{""volume[1]"":-1.3133961589015626}","[[11.80290195761576,34],[7.572897599752288,37],[3.0568786002770345,40],[2.4777220839539753,50]]",1,153.24703534101383,"{""volume[1]"":40.0}",5,0.029155969619750977
"{""volume[1]"":-1.1841717734902177}","[[12.788070985963024,35],[7.572897599752288,37],[3.0568786002770345,40],[2.4777220839539753,50]]",1,145.8587746465148,"{""volume[1]"":70.0}",5,0.029942989349365234
"{""volume[1]"":-1.3995611867792204}","[[12.865329747685067,36],[7.572897599752288,37],[3.0568786002770345,40],[2.4777220839539753,50]]",1,159.23238067728386,"{""volume[1]"":50.0}",5,0.030714988708496094
"{""volume[1]"":-1.3133961589015626}","[[7.572897599752288,37],[3.0568786002770345,40],[2.4777220839539753,50]]",1,154.44790380594395,"{""volume[1]"":55.52689982452297}",6,0.03359198570251465
"{""volume[1]"":-1.6927827874557142}","[[11.688887429913592,38],[3.0568786002770345,40],[2.4777220839539753,50]]",1,170.8334089343003,"{""volume[1]"":25.52689982452297}",6,0.034410953521728516
