coefficients,shift,node,intercept,state,iteration,time
"{""volume[1]"":0.0}","[[0.0,1]]",1,0.0,"{""volume[1]"":0.0}",0,0.0
"{""volume[1]"":-1.0}","[[0.0,2]]",1,35.0,"{""volume[1]"":0.0}",1,0.48573994636535645
"{""volume[1]"":-1.495}","[[0.0,3]]",1,59.75000000000001,"{""volume[1]"":10.0}",1,0.48667383193969727
"{""volume[1]"":-0.740025}","[[0.0,4]]",1,56.777,"{""volume[1]"":50.0}",1,0.4873838424682617
"{""volume[1]"":-1.3663123750000001}","[[9.841958864894238,5],[9.750391244464499,6],[0.0,8]]",1,85.3546175,"{""volume[1]"":10.0}",2,0.48907899856567383
"{""volume[1]"":-1.042637000625}","[[9.750391244464499,6],[0.0,8]]",1,83.44687229312736,"{""volume[1]"":50.0}",2,0.7252788543701172
"{""volume[1]"":-1.176324625625}","[[10.586007271603378,7],[0.0,8]]",1,88.29311707026623,"{""volume[1]"":30.0}",2,0.7262969017028809
"{""volume[1]"":-1.516105315309375}","[[0.0,8]]",1,99.46161801014497,"{""volume[1]"":10.0}",2,0.7270359992980957
"{""volume[1]"":-1.2665774463875157}","[[12.92681259192964,9],[12.926812591929632,10],[10.239466254444201,12],[3.3861774853042017,14],[0.0,17]]",1,107.57070717318277,"{""volume[1]"":50.0}",2,0.7278108596801758
"{""volume[1]"":-1.2665774463875157}","[[12.926812591929632,10],[10.239466254444201,12],[3.3861774853042017,14],[0.0,17]]",1,107.57070717318277,"{""volume[1]"":40.0}",3,0.7297279834747314
"{""volume[1]"":-0.6269558359618203}","[[14.743171799963815,11],[10.239466254444201,12],[3.3861774853042017,14],[0.0,17]]",1,70.65740289657492,"{""volume[1]"":70.0}",3,0.7304909229278564
"{""volume[1]"":-0.5}","[[10.239466254444201,12],[3.3861774853042017,14],[0.0,17]]",1,60.2394662544442,"{""volume[1]"":100.0}",3,0.7309308052062988
"{""volume[1]"":-0.6269558359618203}","[[10.960707991813587,13],[3.3861774853042017,14],[0.0,17]]",1,71.9876393336302,"{""volume[1]"":80.0}",3,0.731705904006958
"{""volume[1]"":-0.9372989747629212}","[[3.3861774853042017,14],[0.0,17]]",1,95.9891075718074,"{""volume[1]"":50.0}",3,0.7324719429016113
"{""volume[1]"":-0.711462992507646}","[[11.275380471081949,15],[11.021322292439699,16],[0.0,17]]",1,87.58934803384922,"{""volume[1]"":80.0}",3,0.7332348823547363
"{""volume[1]"":-1.0909188284694662}","[[11.021322292439699,16],[0.0,17]]",1,111.93920781702066,"{""volume[1]"":50.0}",3,0.7340087890625
"{""volume[1]"":-1.1269558359618204}","[[0.0,17]]",1,113.16903658252355,"{""volume[1]"":30.0}",4,0.7362749576568604
"{""volume[1]"":-1.557843138801101}","[[22.133015470141743,18],[4.999020878140677,19],[0.0,26]]",1,135.3020520526653,"{""volume[1]"":0.0}",4,0.7370519638061523
"{""volume[1]"":-1.557843138801101}","[[4.999020878140677,19],[0.0,26]]",1,135.3020520526653,"{""volume[1]"":0.0}",4,0.7378427982330322
"{""volume[1]"":-1.3111371737989308}","[[9.100796442345334,20],[7.84050018242257,24],[0.0,26]]",1,136.8437343092397,"{""volume[1]"":30.0}",4,0.7386348247528076
"{""volume[1]"":-1.6490129010304706}","[[11.88338883386507,21],[7.84050018242257,24],[0.0,26]]",1,148.26236764458827,"{""volume[1]"":0.0}",4,0.7393858432769775
"{""volume[1]"":-1.6490129010304706}","[[14.890982913783375,22],[12.302527567849609,23],[7.84050018242257,24],[0.0,26]]",1,151.26996172450657,"{""volume[1]"":10.0}",4,0.7401728630065918
"{""volume[1]"":-1.316261386010083}","[[12.302527567849609,23],[7.84050018242257,24],[0.0,26]]",1,140.25043392319003,"{""volume[1]"":40.0}",4,0.7409708499908447
"{""volume[1]"":-1.0037235673662757}","[[7.84050018242257,24],[0.0,26]]",1,124.19393887907289,"{""volume[1]"":70.0}",4,0.7417488098144531
"{""volume[1]"":-1.3131045518563893}","[[15.878145726351079,25],[0.0,26]]",1,148.14351388154984,"{""volume[1]"":50.0}",4,0.7425458431243896
"{""volume[1]"":-1.316261386010083}","[[0.0,26]]",1,148.2427379280751,"{""volume[1]"":30.0}",5,0.7450997829437256
"{""volume[1]"":-1.651549386074991}","[[11.541615704093694,27],[10.691955005007088,28],[6.999209434988435,54],[5.08971878849725,72]]",1,168.7123047457782,"{""volume[1]"":0.0}",5,0.7459619045257568
"{""volume[1]"":-1.651549386074991}","[[10.691955005007088,28],[6.999209434988435,54],[5.08971878849725,72]]",1,171.63316476778127,"{""volume[1]"":0.0}",5,0.7467679977416992
"{""volume[1]"":-1.4675036992760333}","[[12.603004833281176,29],[12.511696156629682,30],[10.865204350682262,31],[6.999209434988435,54],[5.08971878849725,72]]",1,168.02284399208662,"{""volume[1]"":30.0}",5,0.7475728988647461
